x,y
3.333333333333333481e+00,7.719543475733527116e-02
3.340000000000000302e+00,7.217398358296947536e-02
3.346666666666666679e+00,6.256970416992567452e-02
3.353333333333333499e+00,5.747584184747413227e-02
3.360000000000000320e+00,4.782607979983282548e-02
3.366666666666666696e+00,4.336722825215801741e-02
3.373333333333333517e+00,3.884008024628438083e-02
3.380000000000000338e+00,2.993693832169119773e-02
3.386666666666666714e+00,2.528777343782951173e-02
3.393333333333333535e+00,1.681324774273572353e-02
3.400000000000000355e+00,1.268818829851502475e-02
3.406666666666666732e+00,5.153042602786312223e-03
3.413333333333333552e+00,1.952531665683588519e-03
3.420000000000000373e+00,8.432120246620265205e-04
3.426666666666666750e+00,6.396062553676514460e-03
3.433333333333333570e+00,7.726730905738034283e-03
3.440000000000000391e+00,1.104545738670439058e-02
3.446666666666666767e+00,1.091312095381170334e-02
3.453333333333333588e+00,1.201339407288069469e-02
3.460000000000000409e+00,1.050656276651119013e-02
3.466666666666666785e+00,9.506835328482612577e-03
3.473333333333333606e+00,6.979223856443246728e-03
3.480000000000000426e+00,4.618299128144514286e-03
3.486666666666666803e+00,2.358997955941058780e-03
3.493333333333333623e+00,6.314649058749933824e-04
3.500000000000000444e+00,1.395397540383699854e-03
3.506666666666666821e+00,3.114067443267330270e-03
3.513333333333333641e+00,4.548184057127485289e-03
3.520000000000000018e+00,5.402559469817541996e-03
3.526666666666666838e+00,6.552932227512517534e-03
3.533333333333333659e+00,7.410401042189844120e-03
3.540000000000000036e+00,8.587089253934983291e-03
3.546666666666666856e+00,9.451851322639454045e-03
3.553333333333333677e+00,1.067116135479082711e-02
3.560000000000000053e+00,1.156591518025811179e-02
3.566666666666666874e+00,1.251097847348596817e-02
3.573333333333333695e+00,1.302497911190003167e-02
3.580000000000000071e+00,1.383772191717846239e-02
3.586666666666666892e+00,1.440875975476212101e-02
3.593333333333333712e+00,1.525711074575115608e-02
3.600000000000000089e+00,1.584568132253080450e-02
3.606666666666666909e+00,1.667565160484166600e-02
3.613333333333333730e+00,1.717149028155014884e-02
3.620000000000000107e+00,1.770837645043245659e-02
3.626666666666666927e+00,1.808638746470612318e-02
3.633333333333333748e+00,1.887988390031670322e-02
3.640000000000000124e+00,1.940929949701807392e-02
3.646666666666666945e+00,2.012781299169374635e-02
3.653333333333333766e+00,2.053443193277001283e-02
3.660000000000000142e+00,2.120541717919515248e-02
3.666666666666666963e+00,2.157623464320200871e-02
3.673333333333333783e+00,2.223372787639209258e-02
3.680000000000000160e+00,2.264047011070248125e-02
3.686666666666666980e+00,2.319701333961537298e-02
3.693333333333333357e+00,2.343565277665824245e-02
3.700000000000000178e+00,2.397261433696164235e-02
3.706666666666666998e+00,2.426542717704175192e-02
3.713333333333333375e+00,2.472908600339130195e-02
3.720000000000000195e+00,2.494342620211069048e-02
3.726666666666667016e+00,2.543328643740629461e-02
3.733333333333333393e+00,2.559025683191896300e-02
3.740000000000000213e+00,2.573905511611587760e-02
3.746666666666667034e+00,2.560970945229197951e-02
3.753333333333333410e+00,2.585523231538124078e-02
3.760000000000000231e+00,2.594252184955336132e-02
3.766666666666667052e+00,2.610086400332011641e-02
3.773333333333333428e+00,2.590558059932484419e-02
3.780000000000000249e+00,2.562686073728599051e-02
3.786666666666667069e+00,2.521411564028326613e-02
3.793333333333333446e+00,2.526895948097529140e-02
3.800000000000000266e+00,2.617564028877097937e-02
3.806666666666667087e+00,2.660285652552651578e-02
3.813333333333333464e+00,2.805492909757601253e-02
3.820000000000000284e+00,2.986544502911432988e-02
3.826666666666667105e+00,3.168614893181319336e-02
3.833333333333333481e+00,3.489796372852884548e-02
3.840000000000000302e+00,3.699928895137620521e-02
3.846666666666667123e+00,4.052278364822174683e-02
3.853333333333333499e+00,4.321132746928504909e-02
3.860000000000000320e+00,4.693477667253374841e-02
3.866666666666666696e+00,5.106191448963254970e-02
3.873333333333333517e+00,5.466652238221176435e-02
3.880000000000000338e+00,5.944439839043001717e-02
3.886666666666666714e+00,6.276883100096460055e-02
