x,y
3.900000000000000133e-01,5.887141731550909508e-03
3.908333333333333659e-01,5.949631629472730381e-03
3.916666666666667185e-01,5.890892643233247052e-03
3.925000000000000155e-01,5.773678662750188033e-03
3.933333333333333681e-01,6.117459384899354147e-03
3.941666666666666652e-01,6.343271816404574305e-03
3.950000000000000178e-01,6.439941870941440737e-03
3.958333333333333703e-01,6.408296922372659112e-03
3.966666666666666674e-01,6.258526752204929787e-03
3.975000000000000200e-01,6.174140324764599598e-03
3.983333333333333726e-01,6.476455655159009395e-03
3.991666666666666696e-01,6.655755543159428203e-03
4.000000000000000222e-01,6.693091160416980018e-03
4.008333333333333748e-01,6.601903946415227549e-03
4.016666666666666718e-01,6.393444479478384811e-03
4.025000000000000244e-01,6.384322539827308289e-03
4.033333333333333770e-01,6.656946530034908716e-03
4.041666666666666741e-01,6.798230442021032348e-03
4.050000000000000266e-01,6.795868375312465182e-03
4.058333333333333792e-01,6.660561987313897911e-03
4.066666666666666763e-01,6.404590501716489470e-03
4.075000000000000289e-01,6.493173132657755094e-03
4.083333333333333814e-01,6.748495975190062571e-03
4.091666666666666785e-01,6.862171507018061459e-03
4.100000000000000311e-01,6.828354183735193747e-03
4.108333333333333837e-01,6.653766556779731021e-03
4.116666666666666807e-01,6.362949979716148174e-03
4.125000000000000333e-01,6.555803627286498590e-03
4.133333333333333859e-01,6.799119962365961396e-03
4.141666666666666829e-01,6.889275010674678415e-03
4.150000000000000355e-01,6.826168006562723101e-03
4.158333333333333326e-01,6.618018888225622211e-03
4.166666666666666852e-01,6.288180532690786431e-03
4.175000000000000377e-01,6.593913971740270573e-03
4.183333333333333348e-01,6.825854560862692350e-03
4.191666666666666874e-01,6.896258590277684966e-03
4.200000000000000400e-01,6.799299581786770637e-03
4.208333333333333370e-01,6.561853687236202277e-03
4.216666666666666896e-01,6.245712521461579264e-03
4.225000000000000422e-01,6.632040068792754116e-03
4.233333333333333393e-01,6.862886832941368122e-03
4.241666666666666918e-01,6.914124725057041107e-03
4.250000000000000444e-01,6.788463503886225069e-03
4.258333333333333415e-01,6.515662336848106022e-03
4.266666666666666941e-01,6.266383220863288965e-03
4.275000000000000466e-01,6.652299707286433821e-03
4.283333333333333437e-01,6.873228737295189635e-03
4.291666666666666963e-01,6.896863437433344360e-03
4.300000000000000488e-01,6.749062039799724397e-03
4.308333333333333459e-01,6.437921360461983274e-03
4.316666666666666985e-01,6.266584140949359345e-03
4.325000000000000511e-01,6.652558309863026986e-03
4.333333333333333481e-01,6.864044838699048280e-03
4.341666666666667007e-01,6.866468956217969093e-03
4.350000000000000533e-01,6.686487958940732015e-03
4.358333333333333504e-01,6.335223632794722073e-03
4.366666666666667029e-01,6.252281129817542291e-03
4.375000000000000555e-01,6.639978879060686595e-03
4.383333333333333526e-01,6.832246390132402231e-03
4.391666666666667052e-01,6.817649058420202114e-03
4.400000000000000022e-01,6.601603487452986987e-03
4.408333333333333548e-01,6.205714273159461392e-03
4.416666666666667074e-01,6.212432350353745518e-03
4.425000000000000044e-01,6.605695689170602500e-03
4.433333333333333570e-01,6.784322635116725453e-03
4.441666666666667096e-01,6.744692958300785128e-03
4.450000000000000067e-01,6.491220730959358816e-03
4.458333333333333592e-01,6.047659136519046436e-03
4.466666666666667118e-01,6.182671307969538586e-03
4.475000000000000089e-01,6.567126131417350479e-03
4.483333333333333615e-01,6.736542867637249250e-03
4.491666666666667140e-01,6.661943531365771727e-03
4.500000000000000111e-01,6.360877826821056090e-03
4.508333333333333637e-01,5.858556232738866380e-03
4.516666666666667163e-01,6.143209260454886127e-03
4.525000000000000133e-01,6.524112758320741584e-03
4.533333333333333659e-01,6.669642848783255418e-03
4.541666666666667185e-01,6.552945414305599500e-03
4.550000000000000155e-01,6.196575415682244008e-03
4.558333333333333681e-01,5.625926823693123101e-03
4.566666666666667207e-01,6.084511558056548801e-03
4.575000000000000178e-01,6.471385596524968815e-03
4.583333333333333703e-01,6.585277740878645383e-03
4.591666666666667229e-01,6.417710618466293884e-03
4.600000000000000200e-01,5.994506660060859408e-03
4.608333333333333726e-01,5.414646393552071529e-03
4.616666666666666696e-01,6.062201316535169304e-03
4.625000000000000222e-01,6.457950530432525656e-03
4.633333333333333748e-01,6.532693282213390684e-03
4.641666666666666718e-01,6.303148871499133880e-03
4.650000000000000244e-01,5.799705962588858066e-03
4.658333333333333770e-01,5.354838436560686692e-03
4.666666666666666741e-01,6.020166046134209706e-03
4.675000000000000266e-01,6.392576377356237044e-03
4.683333333333333792e-01,6.416623772259746374e-03
4.691666666666666763e-01,6.114399202024953586e-03
4.700000000000000289e-01,5.519636040994323894e-03
4.708333333333333814e-01,5.287480929299807897e-03
4.716666666666666785e-01,5.952989904957418574e-03
4.725000000000000311e-01,6.290328381482060763e-03
4.733333333333333837e-01,6.250330591750704115e-03
4.741666666666666807e-01,5.860203317340415691e-03
4.750000000000000333e-01,5.157744739023936362e-03
4.758333333333333859e-01,5.209783954300245545e-03
4.766666666666666829e-01,5.872469160319712320e-03
4.775000000000000355e-01,6.159708279943269804e-03
4.783333333333333881e-01,6.039687661732436388e-03
4.791666666666666852e-01,5.541597598418802895e-03
4.800000000000000377e-01,4.709070702853580120e-03
4.808333333333333903e-01,5.144169555554620188e-03
4.816666666666666874e-01,5.790204436824039798e-03
4.825000000000000400e-01,6.008177805224218862e-03
4.833333333333333370e-01,5.782412895707420356e-03
4.841666666666666896e-01,5.150581794942826405e-03
4.850000000000000422e-01,4.160823644447516310e-03
